Country	Countrycode3	Countrycode2	Year	POP	Incomegroup	Mean	Median	Gini	Source	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	Q1	Q2	Q3	Q4	Q5	P5	P95	Revision	Quality	Source_Comments	Region	Currency	Reference_period	Welfaredefn	IncSharU	UofAnala	Equivsc	AreaCovr	PopCovr	AgeCovr	EU	OECD	Year_cat	Welfaredefn_new	Equivsc_new	AgeCovr_new	AreaCovr_new	PopCovr_new	IncSharU_new	UofAnala_new	Exchangerate	Mean_usd	Median_usd
Sweden	SWE	SE	1983	8.325682	High income: OECD			19.8	Brandolini 1998																			High	Level of Living Survey (Gustafsson & Uusitalo 1990)	Europe			Income.Disposable	Household	Person	Family eq. social asst	All	All	All	EU	OECD	1980-1989	Income.Disposable	Household Adult Equiv	All	All	All	Household	Person			
Sweden	SWE	SE	1984	8.333446	High income: OECD			31.8	Sweden. SAS											6.79	12.62	17.81	24.17	38.61				Low		Europe			Income.Disposable		Household		All	All	All	EU	OECD	1980-1989	Income.Disposable		All	All	All		Household			
Sweden	SWE	SE	1984	8.333446	High income: OECD			35.4	Sweden. SAS											6.9	13.7	17.4	24.2	37.8				Low		Europe			Income. Gross		Household		All	All	All	EU	OECD	1980-1989	Income.Gross		All	All	All		Household			
Sweden	SWE	SE	1984	8.333446	High income: OECD			20.6	Brandolini 1998																			High	Level of Living Survey (Gustafsson & Uusitalo 1990)	Europe			Income.Disposable	Household	Person	Family eq. social asst	All	All	All	EU	OECD	1980-1989	Income.Disposable	Household Adult Equiv	All	All	All	Household	Person			
Sweden	SWE	SE	1984	8.333446	High income: OECD			20.4	Brandolini 1998																			High	Income Distribtuion Survey (Gustafsson & Palmer 1997)	Europe			Income.Disposable	Household	Person	Family eq. social asst	All	All	All	EU	OECD	1980-1989	Income.Disposable	Household Adult Equiv	All	All	All	Household	Person			
Sweden	SWE	SE	1985	8.350392	High income: OECD			35.1	Sweden. SAS											8.4	12.7	16.7	24.5	37.7				Low		Europe			Income. Gross		Household		All	All	All	EU	OECD	1980-1989	Income.Gross		All	All	All		Household			
Sweden	SWE	SE	1985	8.350392	High income: OECD			20.7	Brandolini 1998																			High	Level of Living Survey (Gustafsson & Uusitalo 1990)	Europe			Income.Disposable	Household	Person	Family eq. social asst	All	All	All	EU	OECD	1980-1989	Income.Disposable	Household Adult Equiv	All	All	All	Household	Person			
Sweden	SWE	SE	1985	8.350392	High income: OECD			31.2	Sweden. SAS											7.04	13.01	17.93	23.86	38.16				Low		Europe			Income.Disposable		Household		All	All	All	EU	OECD	1980-1989	Income.Disposable		All	All	All		Household			
Sweden	SWE	SE	1985	8.350392	High income: OECD			20.5	Brandolini 1998																			High	Income Distribtuion Survey (Gustafsson & Palmer 1997)	Europe			Income.Disposable	Household	Person	Family eq. social asst	All	All	All	EU	OECD	1980-1989	Income.Disposable	Household Adult Equiv	All	All	All	Household	Person			
Sweden	SWE	SE	1986	8.377422	High income: OECD			35.1	Sweden. SAS																			Low		Europe			Income. Gross		Household		All	All	All	EU	OECD	1980-1989	Income.Gross		All	All	All		Household			
Sweden	SWE	SE	1986	8.377422	High income: OECD			21.4	Brandolini 1998																			High	Income Distribtuion Survey (Gustafsson & Palmer 1997)	Europe			Income.Disposable	Household	Person	Family eq. social asst	All	All	All	EU	OECD	1980-1989	Income.Disposable	Household Adult Equiv	All	All	All	Household	Person			
Sweden	SWE	SE	1986	8.377422	High income: OECD			31.7	Sweden. SAS											6.97	13.03	17.79	23.55	38.66				Low		Europe			Income.Disposable		Household		All	All	All	EU	OECD	1980-1989	Income.Disposable		All	All	All		Household			
Sweden	SWE	SE	1987	8.413155	High income: OECD			36.6	Atkinson. Rainwater and Smeeding 1995b	0.5	2.8	5.2	6.8	8.5	10.4	12.3	14	16.3	23.2	3.3	12	18.9	26.3	39.5				High	Income Distribution Survey	Europe			Earnings. Gross	Household	Person	Family per capita	All	Family units with earnings	All	EU	OECD	1980-1989	Income.Gross	Household Per Capita	All	All	Employed+Others	Household	Person			
Sweden	SWE	SE	1987	8.413155	High income: OECD			31.6	Sweden. SAS											7.6	12.4	16.7	25.3	38				Low		Europe			Income.Disposable		Household		All	All	All	EU	OECD	1980-1989	Income.Disposable		All	All	All		Household			
Sweden	SWE	SE	1987	8.413155	High income: OECD			20.5	Brandolini 1998																			High	Income Distribtuion Survey (Gustafsson & Palmer 1997)	Europe			Income.Disposable	Household	Person	Family eq. social asst	All	All	All	EU	OECD	1980-1989	Income.Disposable	Household Adult Equiv	All	All	All	Household	Person			
Sweden	SWE	SE	1987	8.413155	High income: OECD	57399	53000	24.2	Luxembourg Income Study	3.643	5.886	6.914	7.811	8.744	9.86	11.282	12.632	14.283	18.945	9.529	14.725	18.604	23.914	33.228				High	Income Distribution Survey	Europe	Kronor	Year	Monetary Income. Disposable	Household	Person	Family per capita	All	All	All	EU	OECD	1980-1989	Income.Disposable	Household Per Capita	All	All	All	Household	Person	6.3404416667	9052.83984375	8359.0390625
Sweden	SWE	SE	1987	8.413155	High income: OECD			29.1	Sweden. SAS											6.4	14.1	20.6	23.6	35.3				Low		Europe			Income. Gross		Household		All	All	All	EU	OECD	1980-1989	Income.Gross		All	All	All		Household			
Sweden	SWE	SE	1988	8.456561	High income: OECD			32.2	Sweden. SAS											7.4	12.1	17	25.2	38.3				Low		Europe			Income.Disposable		Household		All	All	All	EU	OECD	1980-1989	Income.Disposable		All	All	All		Household			
Sweden	SWE	SE	1988	8.456561	High income: OECD			28.4	Sweden. SAS											8.8	13.9	19.4	23.8	34.1				Low		Europe			Income. Gross		Household		All	All	All	EU	OECD	1980-1989	Income.Gross		All	All	All		Household			
Sweden	SWE	SE	1988	8.456561	High income: OECD			20.4	Brandolini 1998																			High	Income Distribtuion Survey (Gustafsson & Palmer 1997)	Europe			Income.Disposable	Household	Person	Family eq. social asst	All	All	All	EU	OECD	1980-1989	Income.Disposable	Household Adult Equiv	All	All	All	Household	Person			
Sweden	SWE	SE	1989	8.505752	High income: OECD	102900	94700	24.4	Sweden CSO 1998																			High	Income Distribution Survey	Europe	Kronor96	Year	Income.Disposable	Household	Household	Family unit eq. national scale	All	All	All	EU	OECD	1980-1989	Income.Disposable	Household Adult Equiv	All	All	All	Household	Household	6.4468758333	15961.2197265625	14689.28515625
Sweden	SWE	SE	1989	8.505752	High income: OECD			22.1	Brandolini 1998																			Average	Income Distribtuion Survey (Aaberge et al 1997)	Europe			Income.Disposable	Household	Person	Family eq. square root	All	All	20-64	EU	OECD	1980-1989	Income.Disposable	Household Adult Equiv	Age Categories	All	All	Household	Person			
Sweden	SWE	SE	1989	8.505752	High income: OECD			31.3	Sweden. SAS											8.1	12.1	16.7	25.3	37.8				Low		Europe			Income.Disposable		Household		All	All	All	EU	OECD	1980-1989	Income.Disposable		All	All	All		Household			
Sweden	SWE	SE	1989	8.505752	High income: OECD			21	Brandolini 1998																			High	Income Distribtuion Survey (Gustafsson & Palmer 1997)	Europe			Income.Disposable	Household	Person	Family eq. social asst	All	All	All	EU	OECD	1980-1989	Income.Disposable	Household Adult Equiv	All	All	All	Household	Person			
Sweden	SWE	SE	1990	8.558829	High income: OECD	104100	96600	24.6	Sweden CSO 1998																			High	Income Distribution Survey	Europe	Kronor96	Year	Income.Disposable	Household	Household	Family unit eq. national scale	All	All	All	EU	OECD	1990-1999	Income.Disposable	Household Adult Equiv	All	All	All	Household	Household	5.91879	17588.0546875	16320.9033203125
Sweden	SWE	SE	1990	8.558829	High income: OECD			21.9	Brandolini 1998																			High	Income Distribtuion Survey (Gustafsson & Palmer 1997)	Europe			Income.Disposable	Household	Person	Family eq. social asst	All	All	All	EU	OECD	1990-1999	Income.Disposable	Household Adult Equiv	All	All	All	Household	Person			
Sweden	SWE	SE	1990	8.558829	High income: OECD			27.1	Sweden. SAS																			Low		Europe			Income.Disposable		Household		All	All	All	EU	OECD	1990-1999	Income.Disposable		All	All	All		Household			
Sweden	SWE	SE	1990	8.558829	High income: OECD			29	Sweden. SAS																			Low		Europe			Income. Gross		Household		All	All	All	EU	OECD	1990-1999	Income.Gross		All	All	All		Household			
Sweden	SWE	SE	1990	8.558829	High income: OECD			22.7	Brandolini 1998																			Average	Income Distribtuion Survey (Aaberge et al 1997)	Europe			Income.Disposable	Household	Person	Family eq. square root	All	All	20-64	EU	OECD	1990-1999	Income.Disposable	Household Adult Equiv	Age Categories	All	All	Household	Person			
Sweden	SWE	SE	1991	8.616729	High income: OECD	141100	128000	23	Sweden CSO 2004	4.4	6.3	7.1	7.9	8.7	9.5	10.5	11.8	13.5	20.2	10.7	15	18.2	22.3	33.7				High	Income Distribution Survey	Europe	Kronor02	Year	Income.Disposable	Household	Person	Household eq. national scale	All	All	All	EU	OECD	1990-1999	Income.Disposable	Household Adult Equiv	All	All	All	Household	Person	6.0474666667	23332.083984375	21165.88671875
Sweden	SWE	SE	1991	8.616729	High income: OECD			24.3	Brandolini 1998																			Average	Income Distribtuion Survey (Aaberge et al 1997)	Europe			Income.Disposable	Household	Person	Family eq. square root	All	All	20-64	EU	OECD	1990-1999	Income.Disposable	Household Adult Equiv	Age Categories	All	All	Household	Person			
Sweden	SWE	SE	1991	8.616729	High income: OECD	125690		40.8	OECD StatExtract																		New 2013	High	Current prices	Europe	Kronor	Year	Market Income	Household	Household	Household eq. square root	All	All	All	EU	OECD	1990-1999	Income.Gross	Household Adult Equiv	All	All	All	Household	Household	6.0474666667	20783.91015625	
Sweden	SWE	SE	1991	8.616729	High income: OECD	104500	95100	26.1	Sweden CSO 1998																			High	Income Distribution Survey	Europe	Kronor96	Year	Income.Disposable	Household	Household	Family unit eq. national scale	All	All	All	EU	OECD	1990-1999	Income.Disposable	Household Adult Equiv	All	All	All	Household	Household	6.0474666667	17279.962890625	15725.5927734375
Sweden	SWE	SE	1991	8.616729	High income: OECD	136104	128307	20.9	OECD StatExtract																		New 2013	High	Current prices	Europe	Kronor	Year	Income.Disposable	Household	Household	Household eq. square root	All	All	All	EU	OECD	1990-1999	Income.Disposable	Household Adult Equiv	All	All	All	Household	Household	6.0474666667	22505.953125	21216.65234375
Sweden	SWE	SE	1992	8.678657	High income: OECD	90629.6	81863	25	Luxembourg Income Study	3.723	5.859	6.857	7.684	8.543	9.562	10.836	12.408	14.429	20.099	9.582	14.541	18.105	23.244	34.528				High	Income Distribution Survey	Europe	Kronor	Year	Monetary Income. Disposable	Household	Person	Family per capita	All	All	All	EU	OECD	1990-1999	Income.Disposable	Household Per Capita	All	All	All	Household	Person	5.8238333333	15561.8466796875	14056.548828125
Sweden	SWE	SE	1992	8.678657	High income: OECD			47.4	Smeeding and Gottschalk 1995																			High	Income Distribution Survey through LIS	Europe			Market Income	Household	Household	Family eq. square root	All	All	All	EU	OECD	1990-1999	Income.Gross	Household Adult Equiv	All	All	All	Household	Household			
Sweden	SWE	SE	1992	8.678657	High income: OECD			22.9	Smeeding and Gottschalk 1995																			High	Income Distribution Survey through LIS	Europe			Monetary Income. Disposable	Household	Household	Family eq. square root	All	All	All	EU	OECD	1990-1999	Income.Disposable	Household Adult Equiv	All	All	All	Household	Household			
Sweden	SWE	SE	1992	8.678657	High income: OECD	104600	96800	25.2	Sweden CSO 1998																			High	Income Distribution Survey	Europe	Kronor96	Year	Income.Disposable	Household	Household	Family unit eq. national scale	All	All	All	EU	OECD	1990-1999	Income.Disposable	Household Adult Equiv	All	All	All	Household	Household	5.8238333333	17960.6796875	16621.35546875
Sweden	SWE	SE	1992	8.678657	High income: OECD			23	Brandolini 1998																			Average	Income Distribtuion Survey (Aaberge et al 1997)	Europe			Income.Disposable	Household	Person	Family eq. square root	All	All	20-64	EU	OECD	1990-1999	Income.Disposable	Household Adult Equiv	Age Categories	All	All	Household	Person			
Sweden	SWE	SE	1992	8.678657	High income: OECD			32.4	Sweden. SAS											6.68	12.23	17.62	24.49	38.98				Low		Europe			Income.Disposable		Household		All	All	All	EU	OECD	1990-1999	Income.Disposable		All	All	All		Household			
Sweden	SWE	SE	1993	8.738894	High income: OECD			24	Brandolini 1998																			Average	Income Distribtuion Survey (Aaberge et al 1997)	Europe			Income.Disposable	Household	Person	Family eq. square root	All	All	20-64	EU	OECD	1990-1999	Income.Disposable	Household Adult Equiv	Age Categories	All	All	Household	Person			
Sweden	SWE	SE	1993	8.738894	High income: OECD	99900	92100	25.7	Sweden CSO 1998																			High	Income Distribution Survey	Europe	Kronor96	Year	Income.Disposable	Household	Household	Family unit eq. national scale	All	All	All	EU	OECD	1990-1999	Income.Disposable	Household Adult Equiv	All	All	All	Household	Household	7.7834266667	12834.9638671875	11832.8349609375
Sweden	SWE	SE	1994	8.789976	High income: OECD	104400	91300	28.8	Sweden CSO 1998																			High	Income Distribution Survey	Europe	Kronor96	Year	Income.Disposable	Household	Household	Family unit eq. national scale	All	All	All	EU	OECD	1990-1999	Income.Disposable	Household Adult Equiv	All	All	All	Household	Household	7.71597	13530.37890625	11832.6015625
Sweden	SWE	SE	1994	8.789976	High income: OECD			27	Brandolini 1998																			Average	Income Distribtuion Survey (Aaberge et al 1997)	Europe			Income.Disposable	Household	Person	Family eq. square root	All	All	20-64	EU	OECD	1990-1999	Income.Disposable	Household Adult Equiv	Age Categories	All	All	Household	Person			
Sweden	SWE	SE	1995	8.826949	High income: OECD	129345		43.8	OECD StatExtract																		New 2013	High	Current prices	Europe	Kronor	Year	Market Income	Household	Household	Household eq. square root	All	All	All	EU	OECD	1990-1999	Income.Gross	Household Adult Equiv	All	All	All	Household	Household	7.1332683333	18132.642578125	
Sweden	SWE	SE	1995	8.826949	High income: OECD	96600	88900	25.6	Sweden CSO 1998																			High	Income Distribution Survey	Europe	Kronor96	Year	Income.Disposable	Household	Household	Family unit eq. national scale	All	All	All	EU	OECD	1990-1999	Income.Disposable	Household Adult Equiv	All	All	All	Household	Household	7.1332683333	13542.1796875	12462.73046875
Sweden	SWE	SE	1995	8.826949	High income: OECD	142699	133726	21.1	OECD StatExtract																		New 2013	High	Current prices	Europe	Kronor	Year	Income.Disposable	Household	Household	Household eq. square root	All	All	All	EU	OECD	1990-1999	Income.Disposable	Household Adult Equiv	All	All	All	Household	Household	7.1332683333	20004.71484375	18746.806640625
Sweden	SWE	SE	1995	8.826949	High income: OECD	93772	86077	25.3	Luxembourg Income Study	3.561	5.728	6.773	7.703	8.672	9.73	10.945	12.412	14.395	20.082	9.289	14.476	18.402	23.357	34.477				High	Income Distribution Survey	Europe	Kronor	Year	Monetary Income. Disposable	Household	Person	Family per capita	All	All	All	EU	OECD	1990-1999	Income.Disposable	Household Per Capita	All	All	All	Household	Person	7.1332683333	13145.7275390625	12066.9794921875
Sweden	SWE	SE	1996	8.847421	High income: OECD	99300	89800	26.7	Sweden CSO 1998																			High	Income Distribution Survey	Europe	Kronor96	Year	Income.Disposable	Household	Household	Family unit eq. national scale	All	All	All	EU	OECD	1990-1999	Income.Disposable	Household Adult Equiv	All	All	All	Household	Household	6.7059558333	14807.732421875	13391.0810546875
Sweden	SWE	SE	1996	8.847421	High income: OECD	130400	118100	23.8	Sweden CSO 2004	4.2	6.2	7.1	7.8	8.6	9.5	10.5	11.8	13.6	20.6	10.4	14.9	18.1	22.3	34.2				High	Income Distribution Survey	Europe	Kronor02	Year	Income.Disposable	Household	Person	Household eq. national scale	All	All	All	EU	OECD	1990-1999	Income.Disposable	Household Adult Equiv	All	All	All	Household	Person	6.7059558333	19445.400390625	17611.2109375
Sweden	SWE	SE	1997	8.853934	High income: OECD	136700	120400	25.4	Sweden CSO 2004																			High	Income Distribution Survey	Europe	Kronor02	Year	Income.Disposable	Household	Person	Household eq. national scale	All	All	All	EU	OECD	1990-1999	Income.Disposable	Household Adult Equiv	All	All	All	Household	Person	7.6348941667	17904.63671875	15769.701171875
Sweden	SWE	SE	1998	8.85265	High income: OECD	138100	123300	24.2	Sweden CSO 2004																			High	Income Distribution Survey	Europe	Kronor02	Year	Income.Disposable	Household	Person	Household eq. national scale	All	All	All	EU	OECD	1990-1999	Income.Disposable	Household Adult Equiv	All	All	All	Household	Person	7.9498681667	17371.357421875	15509.69140625
Sweden	SWE	SE	1999	8.852487	High income: OECD	147100	128900	26.1	Sweden CSO 2004	4	6	6.8	7.6	8.3	9.2	10.2	11.6	13.6	22.7	10	14.4	17.5	21.8	36.3				High	Income Distribution Survey	Europe	Kronor02	Year	Income.Disposable	Household	Person	Household eq. national scale	All	All	All	EU	OECD	1990-1999	Income.Disposable	Household Adult Equiv	All	All	All	Household	Person	8.2624283333	17803.482421875	15600.740234375
Sweden	SWE	SE	2000	8.860153	High income: OECD	162200	135800	29.5	Sweden CSO 2004	3.8	5.7	6.4	7.2	8	8.8	9.9	11.2	13.2	25.9	9.5	13.6	16.8	21.1	39.1				High	Income Distribution Survey	Europe	Kronor02	Year	Income.Disposable	Household	Person	Household eq. national scale	All	All	All	EU	OECD	2000-2006	Income.Disposable	Household Adult Equiv	All	All	All	Household	Person	9.1622441667	17703.0859375	14821.6962890625
Sweden	SWE	SE	2000	8.860153	High income: OECD	170084		44.6	OECD StatExtract																		New 2013	High	Current prices	Europe	Kronor	Year	Market Income	Household	Household	Household eq. square root	All	All	All	EU	OECD	2000-2006	Income.Gross	Household Adult Equiv	All	All	All	Household	Household	9.1622441667	18563.57421875	
Sweden	SWE	SE	2000	8.860153	High income: OECD	110414	96744	27.3	Luxembourg Income Study	3.69	5.531	6.533	7.436	8.281	9.274	10.495	12.173	14.44	22.148	9.221	13.969	17.555	22.668	36.588				High	Income Distribution Survey	Europe	Kronor	Year	Monetary Income. Disposable	Household	Person	Household per capita	All	All	All	EU	OECD	2000-2006	Income.Disposable	Household Per Capita	All	All	All	Household	Person	9.1622441667	12050.9775390625	10558.9853515625
Sweden	SWE	SE	2000	8.860153	High income: OECD	170425	155399	24.3	OECD StatExtract																		New 2013	High	Current prices	Europe	Kronor	Year	Income.Disposable	Household	Household	Household eq. square root	All	All	All	EU	OECD	2000-2006	Income.Disposable	Household Adult Equiv	All	All	All	Household	Household	9.1622441667	18600.79296875	16960.80078125
Sweden	SWE	SE	2001	8.877022	High income: OECD			24	Eurostat																		New 2013	High		Europe	Euros	Year	Income.Disposable	Household	Person	Household per capita	All	All	All	EU	OECD	2000-2006	Income.Disposable	Household Per Capita	All	All	All	Household	Person	1.11751		
Sweden	SWE	SE	2001	8.877022	High income: OECD	159300	140100	26.3	Sweden CSO 2004	4.1	5.9	6.7	7.5	8.4	9.2	10.2	11.5	13.5	22.8	10	14.2	17.6	21.7	36.3				High	Income Distribution Survey	Europe	Kronor02	Year	Income.Disposable	Household	Person	Household eq. national scale	All	All	All	EU	OECD	2000-2006	Income.Disposable	Household Adult Equiv	All	All	All	Household	Person	10.3291358333	15422.3935546875	13563.57421875
